provincia_iso,sexo,grupo_edad,fecha,num_hosp,num_uci,num_def
GR,M,NC,2022-11-28,0,0,0
GR,NC,0-9,2022-11-28,0,0,0
GR,NC,10-19,2022-11-28,0,0,0
GR,NC,20-29,2022-11-28,0,0,0
GR,NC,30-39,2022-11-28,0,0,0
GR,NC,40-49,2022-11-28,0,0,0
GR,NC,50-59,2022-11-28,0,0,0
GR,NC,60-69,2022-11-28,0,0,0
GR,NC,70-79,2022-11-28,0,0,0
GR,NC,80+,2022-11-28,0,0,0
GR,NC,NC,2022-11-28,0,0,0
GU,H,0-9,2022-11-28,0,0,0
GU,H,10-19,2022-11-28,1,0,0
GU,H,20-29,2022-11-28,0,0,0
GU,H,30-39,2022-11-28,0,0,0
GU,H,40-49,2022-11-28,0,0,0
GU,H,50-59,2022-11-28,0,0,0
GU,H,60-69,2022-11-28,0,0,0
GU,H,70-79,2022-11-28,0,0,0
GU,H,80+,2022-11-28,0,0,0
GU,H,NC,2022-11-28,0,0,0
GU,M,0-9,2022-11-28,0,0,0
GU,M,10-19,2022-11-28,0,0,0
GU,M,20-29,2022-11-28,0,0,0
GU,M,30-39,2022-11-28,2,0,0
GU,M,40-49,2022-11-28,0,0,0
GU,M,50-59,2022-11-28,0,0,0
GU,M,60-69,2022-11-28,0,0,0
GU,M,70-79,2022-11-28,0,0,0
GU,M,80+,2022-11-28,2,0,0
GU,M,NC,2022-11-28,0,0,0
GU,NC,0-9,2022-11-28,0,0,0
GU,NC,10-19,2022-11-28,0,0,0
GU,NC,20-29,2022-11-28,0,0,0
GU,NC,30-39,2022-11-28,0,0,0
GU,NC,40-49,2022-11-28,0,0,0
GU,NC,50-59,2022-11-28,0,0,0
GU,NC,60-69,2022-11-28,0,0,0
GU,NC,70-79,2022-11-28,0,0,0
GU,NC,80+,2022-11-28,0,0,0
GU,NC,NC,2022-11-28,0,0,0
H,H,0-9,2022-11-28,0,0,0
H,H,10-19,2022-11-28,0,0,0
H,H,20-29,2022-11-28,0,0,0
H,H,30-39,2022-11-28,0,0,0
H,H,40-49,2022-11-28,0,0,0
H,H,50-59,2022-11-28,0,0,0
H,H,60-69,2022-11-28,1,0,0
H,H,70-79,2022-11-28,0,0,0
H,H,80+,2022-11-28,1,0,0
H,H,NC,2022-11-28,0,0,0
H,M,0-9,2022-11-28,0,0,0
H,M,10-19,2022-11-28,0,0,0
H,M,20-29,2022-11-28,0,0,0
H,M,30-39,2022-11-28,0,0,0
H,M,40-49,2022-11-28,0,0,0
H,M,50-59,2022-11-28,0,0,0
H,M,60-69,2022-11-28,0,0,0
H,M,70-79,2022-11-28,1,0,0
H,M,80+,2022-11-28,1,0,0
H,M,NC,2022-11-28,0,0,0
H,NC,0-9,2022-11-28,0,0,0
H,NC,10-19,2022-11-28,0,0,0
H,NC,20-29,2022-11-28,0,0,0
H,NC,30-39,2022-11-28,0,0,0
H,NC,40-49,2022-11-28,0,0,0
H,NC,50-59,2022-11-28,0,0,0
H,NC,60-69,2022-11-28,0,0,0
H,NC,70-79,2022-11-28,0,0,0
H,NC,80+,2022-11-28,0,0,0
H,NC,NC,2022-11-28,0,0,0
HU,H,0-9,2022-11-28,0,0,0
HU,H,10-19,2022-11-28,0,0,0
HU,H,20-29,2022-11-28,0,0,0
HU,H,30-39,2022-11-28,0,0,0
HU,H,40-49,2022-11-28,0,0,0
HU,H,50-59,2022-11-28,0,0,0
HU,H,60-69,2022-11-28,0,0,0
HU,H,70-79,2022-11-28,0,0,0
HU,H,80+,2022-11-28,0,0,0
HU,H,NC,2022-11-28,0,0,0
HU,M,0-9,2022-11-28,0,0,0
HU,M,10-19,2022-11-28,0,0,0
HU,M,20-29,2022-11-28,0,0,0
HU,M,30-39,2022-11-28,0,0,0
HU,M,40-49,2022-11-28,0,0,0
HU,M,50-59,2022-11-28,0,0,0
HU,M,60-69,2022-11-28,1,0,0
HU,M,70-79,2022-11-28,0,0,0
HU,M,80+,2022-11-28,0,0,0
HU,M,NC,2022-11-28,0,0,0
HU,NC,0-9,2022-11-28,0,0,0
HU,NC,10-19,2022-11-28,0,0,0
HU,NC,20-29,2022-11-28,0,0,0
HU,NC,30-39,2022-11-28,0,0,0
HU,NC,40-49,2022-11-28,0,0,0
HU,NC,50-59,2022-11-28,0,0,0
HU,NC,60-69,2022-11-28,0,0,0
HU,NC,70-79,2022-11-28,0,0,0
HU,NC,80+,2022-11-28,0,0,0
HU,NC,NC,2022-11-28,0,0,0
J,H,0-9,2022-11-28,0,0,0
J,H,10-19,2022-11-28,0,0,0
J,H,20-29,2022-11-28,0,0,0
J,H,30-39,2022-11-28,0,0,0
J,H,40-49,2022-11-28,0,0,0
J,H,50-59,2022-11-28,0,0,0
J,H,60-69,2022-11-28,1,0,0
J,H,70-79,2022-11-28,0,0,0
J,H,80+,2022-11-28,0,0,1
J,H,NC,2022-11-28,0,0,0
J,M,0-9,2022-11-28,0,0,0
J,M,10-19,2022-11-28,0,0,0
J,M,20-29,2022-11-28,0,0,0
J,M,30-39,2022-11-28,0,0,0
J,M,40-49,2022-11-28,0,0,0
J,M,50-59,2022-11-28,0,0,0
J,M,60-69,2022-11-28,0,0,0
J,M,70-79,2022-11-28,0,0,0
J,M,80+,2022-11-28,1,0,1
J,M,NC,2022-11-28,0,0,0
J,NC,0-9,2022-11-28,0,0,0
J,NC,10-19,2022-11-28,0,0,0
J,NC,20-29,2022-11-28,0,0,0
J,NC,30-39,2022-11-28,0,0,0
J,NC,40-49,2022-11-28,0,0,0
J,NC,50-59,2022-11-28,0,0,0
J,NC,60-69,2022-11-28,0,0,0
J,NC,70-79,2022-11-28,0,0,0
J,NC,80+,2022-11-28,0,0,0
J,NC,NC,2022-11-28,0,0,0
L,H,0-9,2022-11-28,0,0,0
L,H,10-19,2022-11-28,0,0,0
L,H,20-29,2022-11-28,0,0,0
L,H,30-39,2022-11-28,0,0,0
L,H,40-49,2022-11-28,0,0,0
L,H,50-59,2022-11-28,0,0,0
L,H,60-69,2022-11-28,0,0,0
L,H,70-79,2022-11-28,0,0,0
L,H,80+,2022-11-28,1,0,0
L,H,NC,2022-11-28,0,0,0
L,M,0-9,2022-11-28,0,0,0
L,M,10-19,2022-11-28,0,0,0
L,M,20-29,2022-11-28,0,0,0
L,M,30-39,2022-11-28,0,0,0
L,M,40-49,2022-11-28,0,0,0
L,M,50-59,2022-11-28,0,0,0
L,M,60-69,2022-11-28,0,0,0
L,M,70-79,2022-11-28,0,0,0
L,M,80+,2022-11-28,1,0,0
L,M,NC,2022-11-28,0,0,0
L,NC,0-9,2022-11-28,0,0,0
L,NC,10-19,2022-11-28,0,0,0
L,NC,20-29,2022-11-28,0,0,0
L,NC,30-39,2022-11-28,0,0,0
L,NC,40-49,2022-11-28,0,0,0
L,NC,50-59,2022-11-28,0,0,0
L,NC,60-69,2022-11-28,0,0,0
L,NC,70-79,2022-11-28,0,0,0
L,NC,80+,2022-11-28,0,0,0
L,NC,NC,2022-11-28,0,0,0
LE,H,0-9,2022-11-28,1,0,0
LE,H,10-19,2022-11-28,0,0,0
LE,H,20-29,2022-11-28,1,0,0
LE,H,30-39,2022-11-28,0,0,0
LE,H,40-49,2022-11-28,0,0,0
LE,H,50-59,2022-11-28,0,0,0
LE,H,60-69,2022-11-28,0,0,0
LE,H,70-79,2022-11-28,1,0,0
LE,H,80+,2022-11-28,1,0,0
LE,H,NC,2022-11-28,0,0,0
LE,M,0-9,2022-11-28,1,0,0
LE,M,10-19,2022-11-28,0,0,0
LE,M,20-29,2022-11-28,0,0,0
LE,M,30-39,2022-11-28,0,0,0
LE,M,40-49,2022-11-28,0,0,0
LE,M,50-59,2022-11-28,0,0,0
LE,M,60-69,2022-11-28,0,0,0
LE,M,70-79,2022-11-28,2,0,0
LE,M,80+,2022-11-28,2,0,0
LE,M,NC,2022-11-28,0,0,0
LE,NC,0-9,2022-11-28,0,0,0
LE,NC,10-19,2022-11-28,0,0,0
LE,NC,20-29,2022-11-28,0,0,0
LE,NC,30-39,2022-11-28,0,0,0
LE,NC,40-49,2022-11-28,0,0,0
LE,NC,50-59,2022-11-28,0,0,0
LE,NC,60-69,2022-11-28,0,0,0
LE,NC,70-79,2022-11-28,0,0,0
LE,NC,80+,2022-11-28,0,0,0
LE,NC,NC,2022-11-28,0,0,0
LO,H,0-9,2022-11-28,0,0,0
LO,H,10-19,2022-11-28,0,0,0
LO,H,20-29,2022-11-28,0,0,0
LO,H,30-39,2022-11-28,0,0,0
LO,H,40-49,2022-11-28,0,0,0
LO,H,50-59,2022-11-28,0,0,0
LO,H,60-69,2022-11-28,1,0,0
LO,H,70-79,2022-11-28,0,0,0
LO,H,80+,2022-11-28,1,0,0
LO,H,NC,2022-11-28,0,0,0
LO,M,0-9,2022-11-28,0,0,0
LO,M,10-19,2022-11-28,0,0,0
LO,M,20-29,2022-11-28,0,0,0
LO,M,30-39,2022-11-28,0,0,0
LO,M,40-49,2022-11-28,0,0,0
LO,M,50-59,2022-11-28,0,0,0
LO,M,60-69,2022-11-28,0,0,0
LO,M,70-79,2022-11-28,0,0,0
LO,M,80+,2022-11-28,1,0,0
LO,M,NC,2022-11-28,0,0,0
LO,NC,0-9,2022-11-28,0,0,0
LO,NC,10-19,2022-11-28,0,0,0
LO,NC,20-29,2022-11-28,0,0,0
LO,NC,30-39,2022-11-28,0,0,0
LO,NC,40-49,2022-11-28,0,0,0
LO,NC,50-59,2022-11-28,0,0,0
LO,NC,60-69,2022-11-28,0,0,0
LO,NC,70-79,2022-11-28,0,0,0
LO,NC,80+,2022-11-28,0,0,0
LO,NC,NC,2022-11-28,0,0,0
LU,H,0-9,2022-11-28,0,0,0
LU,H,10-19,2022-11-28,0,0,0
LU,H,20-29,2022-11-28,0,0,0
LU,H,30-39,2022-11-28,0,1,0
LU,H,40-49,2022-11-28,0,0,0
LU,H,50-59,2022-11-28,0,0,0
LU,H,60-69,2022-11-28,0,0,0
LU,H,70-79,2022-11-28,1,0,0
LU,H,80+,2022-11-28,0,0,1
LU,H,NC,2022-11-28,0,0,0
LU,M,0-9,2022-11-28,0,0,0
LU,M,10-19,2022-11-28,0,0,0
LU,M,20-29,2022-11-28,0,0,0
LU,M,30-39,2022-11-28,0,0,0
LU,M,40-49,2022-11-28,0,0,0
LU,M,50-59,2022-11-28,0,0,0
LU,M,60-69,2022-11-28,1,0,0
LU,M,70-79,2022-11-28,0,0,0
LU,M,80+,2022-11-28,0,0,1
LU,M,NC,2022-11-28,0,0,0
LU,NC,0-9,2022-11-28,0,0,0
LU,NC,10-19,2022-11-28,0,0,0
LU,NC,20-29,2022-11-28,0,0,0
LU,NC,30-39,2022-11-28,0,0,0
LU,NC,40-49,2022-11-28,0,0,0
LU,NC,50-59,2022-11-28,0,0,0
LU,NC,60-69,2022-11-28,0,0,0
LU,NC,70-79,2022-11-28,0,0,0
LU,NC,80+,2022-11-28,0,0,0
LU,NC,NC,2022-11-28,0,0,0
M,H,0-9,2022-11-28,0,0,0
M,H,10-19,2022-11-28,0,0,0
M,H,20-29,2022-11-28,0,0,0
M,H,30-39,2022-11-28,0,0,0
M,H,40-49,2022-11-28,1,0,0
M,H,50-59,2022-11-28,2,0,0
M,H,60-69,2022-11-28,3,0,0
M,H,70-79,2022-11-28,16,1,0
M,H,80+,2022-11-28,13,2,1
M,H,NC,2022-11-28,0,0,0
M,M,0-9,2022-11-28,1,0,0
M,M,10-19,2022-11-28,0,0,0
M,M,20-29,2022-11-28,0,0,0
M,M,30-39,2022-11-28,2,0,0
M,M,40-49,2022-11-28,1,0,0
M,M,50-59,2022-11-28,8,0,0
M,M,60-69,2022-11-28,5,0,0
M,M,70-79,2022-11-28,10,0,0
M,M,80+,2022-11-28,16,0,0
M,M,NC,2022-11-28,0,0,0
M,NC,0-9,2022-11-28,0,0,0
M,NC,10-19,2022-11-28,0,0,0
M,NC,20-29,2022-11-28,0,0,0
M,NC,30-39,2022-11-28,0,0,0
M,NC,40-49,2022-11-28,0,0,0
M,NC,50-59,2022-11-28,0,0,0
M,NC,60-69,2022-11-28,0,0,0
M,NC,70-79,2022-11-28,0,0,0
M,NC,80+,2022-11-28,0,0,0
M,NC,NC,2022-11-28,0,0,0
MA,H,0-9,2022-11-28,0,0,0
MA,H,10-19,2022-11-28,0,0,0
MA,H,20-29,2022-11-28,0,0,0
MA,H,30-39,2022-11-28,0,0,0
MA,H,40-49,2022-11-28,0,0,0
MA,H,50-59,2022-11-28,0,0,0
MA,H,60-69,2022-11-28,1,1,0
MA,H,70-79,2022-11-28,0,0,0
MA,H,80+,2022-11-28,2,0,0
MA,H,NC,2022-11-28,0,0,0
MA,M,0-9,2022-11-28,0,0,0
MA,M,10-19,2022-11-28,0,0,0
MA,M,20-29,2022-11-28,0,0,0
MA,M,30-39,2022-11-28,0,0,0
MA,M,40-49,2022-11-28,0,0,0
MA,M,50-59,2022-11-28,1,0,0
MA,M,60-69,2022-11-28,0,0,0
MA,M,70-79,2022-11-28,1,0,1
MA,M,80+,2022-11-28,1,0,0
MA,M,NC,2022-11-28,0,0,0
MA,NC,0-9,2022-11-28,0,0,0
MA,NC,10-19,2022-11-28,0,0,0
MA,NC,20-29,2022-11-28,0,0,0
MA,NC,30-39,2022-11-28,0,0,0
MA,NC,40-49,2022-11-28,0,0,0
MA,NC,50-59,2022-11-28,0,0,0
MA,NC,60-69,2022-11-28,0,0,0
MA,NC,70-79,2022-11-28,0,0,0
MA,NC,80+,2022-11-28,0,0,0
MA,NC,NC,2022-11-28,0,0,0
ML,H,0-9,2022-11-28,0,0,0
ML,H,10-19,2022-11-28,0,0,0
ML,H,20-29,2022-11-28,0,0,0
ML,H,30-39,2022-11-28,0,0,0
ML,H,40-49,2022-11-28,0,0,0
ML,H,50-59,2022-11-28,0,0,0
ML,H,60-69,2022-11-28,0,0,0
ML,H,70-79,2022-11-28,0,0,0
ML,H,80+,2022-11-28,0,0,0
ML,H,NC,2022-11-28,0,0,0
ML,M,0-9,2022-11-28,0,0,0
ML,M,10-19,2022-11-28,0,0,0
ML,M,20-29,2022-11-28,0,0,0
ML,M,30-39,2022-11-28,0,0,0
ML,M,40-49,2022-11-28,0,0,0
ML,M,50-59,2022-11-28,0,0,0
ML,M,60-69,2022-11-28,0,0,0
ML,M,70-79,2022-11-28,0,0,0
ML,M,80+,2022-11-28,0,0,0
ML,M,NC,2022-11-28,0,0,0
ML,NC,0-9,2022-11-28,0,0,0
ML,NC,10-19,2022-11-28,0,0,0
ML,NC,20-29,2022-11-28,0,0,0
ML,NC,30-39,2022-11-28,0,0,0
ML,NC,40-49,2022-11-28,0,0,0
ML,NC,50-59,2022-11-28,0,0,0
ML,NC,60-69,2022-11-28,0,0,0
ML,NC,70-79,2022-11-28,0,0,0
ML,NC,80+,2022-11-28,0,0,0
ML,NC,NC,2022-11-28,0,0,0
MU,H,0-9,2022-11-28,0,0,0
MU,H,10-19,2022-11-28,0,0,0
MU,H,20-29,2022-11-28,0,0,0
MU,H,30-39,2022-11-28,0,0,0
MU,H,40-49,2022-11-28,0,0,0
MU,H,50-59,2022-11-28,0,0,0
MU,H,60-69,2022-11-28,0,0,0
MU,H,70-79,2022-11-28,1,0,0
MU,H,80+,2022-11-28,1,0,1
MU,H,NC,2022-11-28,0,0,0
MU,M,0-9,2022-11-28,0,0,0
MU,M,10-19,2022-11-28,0,0,0
MU,M,20-29,2022-11-28,0,0,0
MU,M,30-39,2022-11-28,0,0,0
MU,M,40-49,2022-11-28,0,0,0
MU,M,50-59,2022-11-28,0,0,0
MU,M,60-69,2022-11-28,1,0,0
MU,M,70-79,2022-11-28,2,0,0
MU,M,80+,2022-11-28,0,0,0
MU,M,NC,2022-11-28,0,0,0
MU,NC,0-9,2022-11-28,0,0,0
MU,NC,10-19,2022-11-28,0,0,0
MU,NC,20-29,2022-11-28,0,0,0
MU,NC,30-39,2022-11-28,0,0,0
MU,NC,40-49,2022-11-28,0,0,0
MU,NC,50-59,2022-11-28,0,0,0
MU,NC,60-69,2022-11-28,0,0,0
MU,NC,70-79,2022-11-28,0,0,0
MU,NC,80+,2022-11-28,0,0,0
MU,NC,NC,2022-11-28,0,0,0
NA,H,0-9,2022-11-28,0,0,0
NA,H,10-19,2022-11-28,0,0,0
NA,H,20-29,2022-11-28,0,0,0
NA,H,30-39,2022-11-28,0,0,0
NA,H,40-49,2022-11-28,0,0,0
NA,H,50-59,2022-11-28,0,0,0
NA,H,60-69,2022-11-28,0,0,0
NA,H,70-79,2022-11-28,0,0,0
NA,H,80+,2022-11-28,0,0,0
NA,H,NC,2022-11-28,0,0,0
NA,M,0-9,2022-11-28,0,0,0
NA,M,10-19,2022-11-28,0,0,0
NA,M,20-29,2022-11-28,0,0,0
NA,M,30-39,2022-11-28,0,0,0
NA,M,40-49,2022-11-28,0,0,0
NA,M,50-59,2022-11-28,0,0,0
NA,M,60-69,2022-11-28,1,0,0
NA,M,70-79,2022-11-28,1,0,1
NA,M,80+,2022-11-28,0,0,0
NA,M,NC,2022-11-28,0,0,0
NA,NC,0-9,2022-11-28,0,0,0
NA,NC,10-19,2022-11-28,0,0,0
NA,NC,20-29,2022-11-28,0,0,0
NA,NC,30-39,2022-11-28,0,0,0
NA,NC,40-49,2022-11-28,0,0,0
NA,NC,50-59,2022-11-28,0,0,0
NA,NC,60-69,2022-11-28,0,0,0
NA,NC,70-79,2022-11-28,0,0,0
NA,NC,80+,2022-11-28,0,0,0
NA,NC,NC,2022-11-28,0,0,0
NC,H,0-9,2022-11-28,0,0,0
NC,H,10-19,2022-11-28,0,0,0
NC,H,20-29,2022-11-28,0,0,0
NC,H,30-39,2022-11-28,0,0,0
NC,H,40-49,2022-11-28,0,0,0
NC,H,50-59,2022-11-28,0,0,0
NC,H,60-69,2022-11-28,0,0,0
NC,H,70-79,2022-11-28,0,0,0
NC,H,80+,2022-11-28,0,0,0
NC,H,NC,2022-11-28,0,0,0
NC,M,0-9,2022-11-28,0,0,0
NC,M,10-19,2022-11-28,0,0,0
NC,M,20-29,2022-11-28,0,0,0
NC,M,30-39,2022-11-28,0,0,0
NC,M,40-49,2022-11-28,0,0,0
NC,M,50-59,2022-11-28,0,0,0
NC,M,60-69,2022-11-28,0,0,0
NC,M,70-79,2022-11-28,0,0,0
NC,M,80+,2022-11-28,0,0,0
NC,M,NC,2022-11-28,0,0,0
NC,NC,0-9,2022-11-28,0,0,0
NC,NC,10-19,2022-11-28,0,0,0
NC,NC,20-29,2022-11-28,0,0,0
NC,NC,30-39,2022-11-28,0,0,0
NC,NC,40-49,2022-11-28,0,0,0
NC,NC,50-59,2022-11-28,0,0,0
NC,NC,60-69,2022-11-28,0,0,0
NC,NC,70-79,2022-11-28,0,0,0
NC,NC,80+,2022-11-28,0,0,0
NC,NC,NC,2022-11-28,0,0,0
O,H,0-9,2022-11-28,0,0,0
O,H,10-19,2022-11-28,0,0,0
O,H,20-29,2022-11-28,0,0,0
O,H,30-39,2022-11-28,0,0,0
O,H,40-49,2022-11-28,0,0,0
O,H,50-59,2022-11-28,1,0,0
O,H,60-69,2022-11-28,0,0,0
O,H,70-79,2022-11-28,5,0,0
O,H,80+,2022-11-28,2,0,1
O,H,NC,2022-11-28,0,0,0
O,M,0-9,2022-11-28,0,0,0
O,M,10-19,2022-11-28,0,0,0
O,M,20-29,2022-11-28,0,0,0
O,M,30-39,2022-11-28,0,0,0
O,M,40-49,2022-11-28,0,0,0
O,M,50-59,2022-11-28,0,0,0
O,M,60-69,2022-11-28,0,0,0
O,M,70-79,2022-11-28,0,0,0
O,M,80+,2022-11-28,3,0,0
O,M,NC,2022-11-28,0,0,0
O,NC,0-9,2022-11-28,0,0,0
O,NC,10-19,2022-11-28,0,0,0
O,NC,20-29,2022-11-28,0,0,0
O,NC,30-39,2022-11-28,0,0,0
O,NC,40-49,2022-11-28,0,0,0
O,NC,50-59,2022-11-28,0,0,0
O,NC,60-69,2022-11-28,0,0,0
O,NC,70-79,2022-11-28,0,0,0
O,NC,80+,2022-11-28,0,0,0
O,NC,NC,2022-11-28,0,0,0
OR,H,0-9,2022-11-28,0,0,0
OR,H,10-19,2022-11-28,0,0,0
OR,H,20-29,2022-11-28,1,0,0
OR,H,30-39,2022-11-28,0,0,0
OR,H,40-49,2022-11-28,0,0,0
OR,H,50-59,2022-11-28,0,0,0
OR,H,60-69,2022-11-28,0,0,0
OR,H,70-79,2022-11-28,0,0,0
OR,H,80+,2022-11-28,0,0,0
OR,H,NC,2022-11-28,0,0,0
OR,M,0-9,2022-11-28,0,0,0
OR,M,10-19,2022-11-28,0,0,0
OR,M,20-29,2022-11-28,0,0,0
OR,M,30-39,2022-11-28,0,0,0
OR,M,40-49,2022-11-28,0,0,0
OR,M,50-59,2022-11-28,0,0,0
OR,M,60-69,2022-11-28,0,0,0
OR,M,70-79,2022-11-28,0,0,0
OR,M,80+,2022-11-28,0,0,0
OR,M,NC,2022-11-28,0,0,0
OR,NC,0-9,2022-11-28,0,0,0
OR,NC,10-19,2022-11-28,0,0,0
OR,NC,20-29,2022-11-28,0,0,0
OR,NC,30-39,2022-11-28,0,0,0
OR,NC,40-49,2022-11-28,0,0,0
OR,NC,50-59,2022-11-28,0,0,0
OR,NC,60-69,2022-11-28,0,0,0
OR,NC,70-79,2022-11-28,0,0,0
OR,NC,80+,2022-11-28,0,0,0
OR,NC,NC,2022-11-28,0,0,0
P,H,0-9,2022-11-28,0,0,0
P,H,10-19,2022-11-28,0,0,0
P,H,20-29,2022-11-28,0,0,0
P,H,30-39,2022-11-28,0,0,0
P,H,40-49,2022-11-28,0,0,0
P,H,50-59,2022-11-28,1,0,0
P,H,60-69,2022-11-28,1,0,0
P,H,70-79,2022-11-28,1,0,0
P,H,80+,2022-11-28,1,0,0
P,H,NC,2022-11-28,0,0,0
P,M,0-9,2022-11-28,0,0,0
P,M,10-19,2022-11-28,0,0,0
P,M,20-29,2022-11-28,0,0,0
P,M,30-39,2022-11-28,0,0,0
P,M,40-49,2022-11-28,0,0,0
P,M,50-59,2022-11-28,0,0,0
P,M,60-69,2022-11-28,0,0,0
P,M,70-79,2022-11-28,0,0,0
P,M,80+,2022-11-28,0,0,0
P,M,NC,2022-11-28,0,0,0
P,NC,0-9,2022-11-28,0,0,0
P,NC,10-19,2022-11-28,0,0,0
P,NC,20-29,2022-11-28,0,0,0
P,NC,30-39,2022-11-28,0,0,0
P,NC,40-49,2022-11-28,0,0,0
P,NC,50-59,2022-11-28,0,0,0
P,NC,60-69,2022-11-28,0,0,0
P,NC,70-79,2022-11-28,0,0,0
P,NC,80+,2022-11-28,0,0,0
P,NC,NC,2022-11-28,0,0,0
PM,H,0-9,2022-11-28,0,0,0
PM,H,10-19,2022-11-28,0,0,0
PM,H,20-29,2022-11-28,0,0,0
PM,H,30-39,2022-11-28,0,0,0
PM,H,40-49,2022-11-28,0,0,0
PM,H,50-59,2022-11-28,0,0,0
PM,H,60-69,2022-11-28,0,0,0
PM,H,70-79,2022-11-28,0,0,0
PM,H,80+,2022-11-28,0,0,0
PM,H,NC,2022-11-28,0,0,0
PM,M,0-9,2022-11-28,0,0,0
PM,M,10-19,2022-11-28,0,0,0
PM,M,20-29,2022-11-28,0,0,0
PM,M,30-39,2022-11-28,0,0,0
PM,M,40-49,2022-11-28,0,0,0
PM,M,50-59,2022-11-28,0,0,0
PM,M,60-69,2022-11-28,1,0,0
PM,M,70-79,2022-11-28,0,0,0
PM,M,80+,2022-11-28,0,0,0
PM,M,NC,2022-11-28,0,0,0
PM,NC,0-9,2022-11-28,0,0,0
PM,NC,10-19,2022-11-28,0,0,0
PM,NC,20-29,2022-11-28,0,0,0
PM,NC,30-39,2022-11-28,0,0,0
PM,NC,40-49,2022-11-28,0,0,0
PM,NC,50-59,2022-11-28,0,0,0
PM,NC,60-69,2022-11-28,0,0,0
PM,NC,70-79,2022-11-28,0,0,0
PM,NC,80+,2022-11-28,0,0,0
PM,NC,NC,2022-11-28,0,0,0
PO,H,0-9,2022-11-28,1,0,0
PO,H,10-19,2022-11-28,0,0,0
PO,H,20-29,2022-11-28,0,0,0
PO,H,30-39,2022-11-28,0,0,0
PO,H,40-49,2022-11-28,0,0,0
PO,H,50-59,2022-11-28,0,0,0
PO,H,60-69,2022-11-28,0,0,0
PO,H,70-79,2022-11-28,0,0,0
PO,H,80+,2022-11-28,2,0,0
PO,H,NC,2022-11-28,0,0,0
PO,M,0-9,2022-11-28,0,0,0
PO,M,10-19,2022-11-28,0,0,0
PO,M,20-29,2022-11-28,0,0,0
PO,M,30-39,2022-11-28,0,0,0
PO,M,40-49,2022-11-28,0,0,0
PO,M,50-59,2022-11-28,1,0,0
PO,M,60-69,2022-11-28,0,0,0
PO,M,70-79,2022-11-28,0,0,2
PO,M,80+,2022-11-28,1,0,0
PO,M,NC,2022-11-28,0,0,0
PO,NC,0-9,2022-11-28,0,0,0
PO,NC,10-19,2022-11-28,0,0,0
PO,NC,20-29,2022-11-28,0,0,0
PO,NC,30-39,2022-11-28,0,0,0
PO,NC,40-49,2022-11-28,0,0,0
PO,NC,50-59,2022-11-28,0,0,0
PO,NC,60-69,2022-11-28,0,0,0
PO,NC,70-79,2022-11-28,0,0,0
PO,NC,80+,2022-11-28,0,0,0
PO,NC,NC,2022-11-28,0,0,0
S,H,0-9,2022-11-28,0,0,0
S,H,10-19,2022-11-28,0,0,0
S,H,20-29,2022-11-28,0,0,0
S,H,30-39,2022-11-28,0,0,0
S,H,40-49,2022-11-28,0,0,0
S,H,50-59,2022-11-28,0,0,0
S,H,60-69,2022-11-28,0,0,0
S,H,70-79,2022-11-28,0,0,0
S,H,80+,2022-11-28,5,0,0
S,H,NC,2022-11-28,0,0,0
S,M,0-9,2022-11-28,0,0,0
S,M,10-19,2022-11-28,0,0,0
S,M,20-29,2022-11-28,0,0,0
S,M,30-39,2022-11-28,0,0,0
S,M,40-49,2022-11-28,0,0,0
S,M,50-59,2022-11-28,0,0,0
S,M,60-69,2022-11-28,0,0,0
S,M,70-79,2022-11-28,0,0,0
S,M,80+,2022-11-28,1,0,0
S,M,NC,2022-11-28,0,0,0
S,NC,0-9,2022-11-28,0,0,0
S,NC,10-19,2022-11-28,0,0,0
S,NC,20-29,2022-11-28,0,0,0
S,NC,30-39,2022-11-28,0,0,0
S,NC,40-49,2022-11-28,0,0,0
S,NC,50-59,2022-11-28,0,0,0
S,NC,60-69,2022-11-28,0,0,0
S,NC,70-79,2022-11-28,0,0,0
S,NC,80+,2022-11-28,0,0,0
S,NC,NC,2022-11-28,0,0,0
SA,H,0-9,2022-11-28,0,0,0
SA,H,10-19,2022-11-28,0,0,0
SA,H,20-29,2022-11-28,0,0,0
SA,H,30-39,2022-11-28,0,0,0
SA,H,40-49,2022-11-28,0,0,0
SA,H,50-59,2022-11-28,0,0,0
SA,H,60-69,2022-11-28,1,0,0
SA,H,70-79,2022-11-28,0,0,0
SA,H,80+,2022-11-28,2,0,0
SA,H,NC,2022-11-28,0,0,0
SA,M,0-9,2022-11-28,0,0,0
SA,M,10-19,2022-11-28,0,0,0
SA,M,20-29,2022-11-28,0,0,0
SA,M,30-39,2022-11-28,2,0,0
SA,M,40-49,2022-11-28,0,0,0
SA,M,50-59,2022-11-28,0,0,0
SA,M,60-69,2022-11-28,0,0,0
SA,M,70-79,2022-11-28,0,0,0
SA,M,80+,2022-11-28,1,0,0
SA,M,NC,2022-11-28,0,0,0
SA,NC,0-9,2022-11-28,0,0,0
SA,NC,10-19,2022-11-28,0,0,0
SA,NC,20-29,2022-11-28,0,0,0
SA,NC,30-39,2022-11-28,0,0,0
SA,NC,40-49,2022-11-28,0,0,0
SA,NC,50-59,2022-11-28,0,0,0
SA,NC,60-69,2022-11-28,0,0,0
SA,NC,70-79,2022-11-28,0,0,0
SA,NC,80+,2022-11-28,0,0,0
